GEO.id,ESTAB,EMP,PAYQTR1,PAYANN
8610000US03215,27,765,3729,11201
8610000US03216,38,402,3935,16750
8610000US03217,71,813,5747,26158
8610000US03218,18,69,320,1717
8610000US03220,158,1594,14045,68447
8610000US03221,44,305,1708,8181
8610000US03222,132,1249,10504,45798
8610000US03223,91,470,2899,14250
8610000US03224,38,102,731,4314
8610000US03225,45,139,884,4254
8610000US03226,31,262,1417,7573
8610000US03227,29,129,1061,4980
8610000US03229,104,1414,15614,69576
8610000US03230,18,246,3764,17384
8610000US03231,5,41,417,1782
8610000US03233,4,26,265,1288
8610000US03234,104,1135,8369,41221
8610000US03235,146,2034,19759,92350
8610000US03237,26,95,1024,5012
8610000US03240,8,43,154,745
8610000US03241,22,71,486,2711
8610000US03242,127,1833,11344,47761
8610000US03243,8,9,86,511
8610000US03244,135,1794,17088,79095
8610000US03245,50,444,4136,17958
8610000US03246,536,8255,80180,367014
8610000US03247,32,211,1752,9774
8610000US03249,232,2289,18824,86834
8610000US03251,140,2257,11233,43533
8610000US03252,6,23,88,454
8610000US03253,253,2749,26618,129836
8610000US03254,161,919,7910,40405
8610000US03255,37,814,2880,9662
8610000US03256,35,460,4467,17865
8610000US03257,196,2388,22254,97209
8610000US03258,66,408,3367,17624
8610000US03259,10,54,369,1554
8610000US03260,23,203,2346,10275
8610000US03261,86,747,6116,27831
8610000US03262,46,312,1882,10439
8610000US03263,95,1106,13133,51771
8610000US03264,231,3241,25965,112740
8610000US03266,46,273,1972,7566
8610000US03268,17,62,489,2187
8610000US03269,38,470,2986,12341
8610000US03272,2,a,D,D
8610000US03273,10,19,131,740
8610000US03275,192,2276,21194,98098
8610000US03276,286,5025,38504,170761
8610000US03278,62,750,6056,28265
8610000US03279,15,48,334,1616
8610000US03280,9,28,364,1525
8610000US03281,130,1302,13196,60075
8610000US03282,14,155,1336,6743
8610000US03284,25,164,1635,8446
8610000US03285,21,82,423,2486
8610000US03287,35,115,995,5261
8610000US03289,5,38,346,2054
8610000US03290,33,88,591,3021
8610000US03291,6,29,290,1355
8610000US03293,6,14,108,611
8610000US03301,1577,28698,315574,1461177
8610000US03302,33,962,12991,54232
8610000US03303,173,1540,14420,66776
8610000US03304,212,2986,30854,148430
8610000US03307,84,445,3906,21125
8610000US03431,843,16014,168302,679981
8610000US03435,3,c,D,D
8610000US03440,47,309,1911,9182
8610000US03441,2,b,D,D
8610000US03442,18,380,4845,16775
8610000US03443,14,583,6021,24450
8610000US03444,51,410,3647,16491
8610000US03445,6,26,180,1049
8610000US03446,105,1487,11353,56663
8610000US03447,45,209,1416,7319
8610000US03448,17,146,1025,4564
8610000US03449,41,165,1642,7595
8610000US03450,17,86,637,2910
8610000US03451,53,599,4501,18366
8610000US03452,157,2310,26140,107202
8610000US03455,45,305,2398,11862
8610000US03456,6,39,292,1386
8610000US03457,10,22,167,705
8610000US03458,293,4171,37585,165030
8610000US03461,116,1604,10923,50838
8610000US03462,26,285,2115,8957
8610000US03464,14,69,779,3611
8610000US03465,29,187,1084,5198
8610000US03466,37,285,2396,12764
8610000US03467,38,168,1680,7499
8610000US03468,3,11,79,235
8610000US03469,21,121,828,3937
8610000US03470,84,738,5261,23576
8610000US03561,321,4418,37986,164759
8610000US03570,183,1869,16419,74170
8610000US03574,59,313,2798,12365
8610000US03575,7,f,D,D
8610000US03576,129,1076,7240,32293
8610000US03579,19,135,1142,5089
8610000US03580,78,645,6030,23522
8610000US03581,130,1643,12139,54431
8610000US03582,32,146,858,3871
8610000US03583,25,175,1459,9473
8610000US03584,143,1489,12356,54777
8610000US03585,42,786,8934,37854
8610000US03586,11,65,439,2630
8610000US03588,20,124,953,4006
8610000US03589,1,b,D,D
8610000US03590,17,91,447,3280
8610000US03592,40,252,1207,4672
8610000US03593,4,8,25,181
8610000US03595,19,117,867,3598
8610000US03597,11,81,338,1386
8610000US03598,68,541,4072,17899
8610000US03601,5,7,36,300
8610000US03602,54,195,1509,7005
8610000US03603,83,2238,16795,79490
8610000US03605,9,51,357,2333
8610000US03607,9,32,153,673
8610000US03608,104,1035,9805,47792
8610000US03609,18,236,2217,8605
8610000US03740,13,49,381,2108
8610000US03741,54,444,3142,13587
8610000US03743,354,4775,42785,191519
8610000US03745,16,39,217,1041
8610000US03746,8,30,214,931
8610000US03748,90,589,5427,25859
8610000US03749,2,a,D,D
8610000US03750,16,136,3021,12713
8610000US03751,15,110,1456,7552
8610000US03752,7,22,98,420
8610000US03753,44,194,1112,5197
8610000US03754,4,25,344,1609
8610000US03755,265,13037,222579,860428
8610000US03756,14,i,D,D
8610000US03765,5,9,54,259
8610000US03766,429,6822,84786,355191
8610000US03768,42,268,3129,18435
8610000US03769,6,64,396,985
8610000US03770,16,237,1800,8133
8610000US03771,12,83,1634,5290
8610000US03773,206,3395,30074,129849
8610000US03774,47,400,3362,14393
8610000US03777,32,113,976,4654
8610000US03779,11,35,402,2099
8610000US03780,9,176,1556,6147
8610000US03781,26,111,1027,5147
8610000US03782,63,253,1855,9279
8610000US03784,284,4430,36433,165451
8610000US03785,82,1089,9027,39906
8610000US03801,1897,36071,507289,2043402
8610000US03802,33,326,3927,17930
8610000US03803,2,a,D,D
8610000US03804,7,83,858,3730
8610000US03809,89,664,4820,22701
8610000US03810,34,79,409,3150
8610000US03811,130,1082,10860,53228
8610000US03812,32,705,3850,13869
8610000US03813,84,860,6094,29466
8610000US03814,54,338,1831,8943
8610000US03815,1,a,D,D
8610000US03816,25,132,773,3709
8610000US03817,15,28,196,1398
8610000US03818,204,1723,13740,65832
8610000US03819,49,133,889,5154
8610000US03820,854,15365,213865,813065
8610000US03821,24,233,2486,9590
8610000US03823,26,121,1016,4538
8610000US03824,205,2457,22070,98215
8610000US03825,166,1538,16079,75148
8610000US03826,58,639,4084,19070
8610000US03827,63,232,1930,10883
8610000US03830,17,79,389,1668
8610000US03832,11,39,215,938
8610000US03833,707,10535,125980,549838
8610000US03835,114,748,6427,31636
8610000US03836,27,355,2064,10021
8610000US03837,16,69,521,3056
8610000US03838,46,358,2106,9917
8610000US03839,72,732,7076,28777
8610000US03840,166,1915,19896,95941
8610000US03841,186,1593,12879,59533
8610000US03842,524,4484,62121,249054
8610000US03843,19,177,1042,8516
8610000US03844,90,428,3886,18806
8610000US03845,47,284,1973,8701
8610000US03846,42,424,2860,13684
8610000US03847,8,56,326,1373
8610000US03848,165,1265,10044,49935
8610000US03849,39,464,2875,14280
8610000US03850,15,98,811,5320
8610000US03851,43,503,6739,24014
8610000US03852,9,66,412,2195
8610000US03853,11,48,694,3783
8610000US03854,30,311,2079,9939
8610000US03855,36,128,943,5198
8610000US03856,53,635,6274,26869
8610000US03857,136,1051,8325,37154
8610000US03858,57,340,3461,16058
8610000US03859,1,a,D,D
8610000US03860,370,5302,33599,147826
8610000US03861,68,544,4276,19814
8610000US03862,229,2449,19387,91328
8610000US03864,73,493,3602,16573
8610000US03865,353,3884,28045,128123
8610000US03866,8,54,347,1874
8610000US03867,482,7736,69838,295618
8610000US03868,81,744,7176,33692
8610000US03869,52,394,3116,14120
8610000US03870,126,1109,8785,45955
8610000US03871,18,82,731,4441
8610000US03872,70,412,2399,11407
8610000US03873,54,220,1492,7382
8610000US03874,337,5237,61925,269797
8610000US03875,10,88,1925,8123
8610000US03878,306,5297,48766,222885
8610000US03882,15,495,2966,10202
8610000US03883,3,b,D,D
8610000US03884,43,200,1702,8442
8610000US03885,222,4125,55726,203043
8610000US03886,71,421,2239,10608
8610000US03887,18,142,1250,5515
8610000US03890,34,333,2389,9667
8610000US03894,292,2222,19662,97743
8610000US03896,27,181,1376,6491
8610000US03897,3,6,22,95
8610000US03901,92,418,3444,19013
8610000US03902,66,247,1779,12106
8610000US03903,149,921,8299,40272
8610000US03904,340,3559,26694,119824
8610000US03905,24,61,454,2402
8610000US03906,82,2225,26190,109989
8610000US03907,175,811,4322,41730
8610000US03908,115,770,6035,27237
8610000US03909,358,3697,38523,168223
8610000US03910,46,255,1300,13567
8610000US03911,22,106,883,5200
8610000US04001,35,134,703,3155
8610000US04002,143,686,4702,21327
8610000US04003,20,50,388,2494
8610000US04004,9,44,404,1865
8610000US04005,688,11300,97892,414747
8610000US04006,13,16,96,979
8610000US04008,47,133,824,4694
8610000US04009,204,2126,16694,69568
8610000US04010,16,74,499,2359
8610000US04011,764,12384,101171,431486
8610000US04013,1,a,D,D
8610000US04014,7,33,193,1476
8610000US04015,82,748,4497,23587
8610000US04016,12,112,1870,7275
8610000US04017,27,57,330,2042
8610000US04020,60,400,2282,10507
8610000US04021,154,895,6029,29888
8610000US04022,36,135,1117,5858
8610000US04024,7,132,1402,5934
8610000US04027,74,322,2208,11136
8610000US04028,1,a,D,D
8610000US04029,31,89,468,2823
8610000US04030,48,412,2730,11384
8610000US04032,362,4534,38435,169894
8610000US04033,12,g,D,D
8610000US04037,108,1081,11592,41437
8610000US04038,415,4522,39757,188281
8610000US04039,215,1511,10611,50297
8610000US04040,68,192,1401,8158
8610000US04041,15,48,348,1652
8610000US04042,69,673,7740,32691
8610000US04043,437,4388,40354,171233
8610000US04046,307,1467,11593,68425
8610000US04047,32,185,1622,6718
8610000US04048,67,343,2892,14294
8610000US04049,47,183,1431,5461
8610000US04050,6,8,33,152
8610000US04051,38,113,637,4024
8610000US04054,10,75,997,4512
8610000US04055,123,595,3483,21947
8610000US04056,8,24,96,540
8610000US04057,8,10,52,394
8610000US04061,24,97,792,3750
8610000US04062,512,4562,30874,135717
8610000US04063,13,26,120,800
8610000US04064,257,783,4457,32583
8610000US04066,21,43,575,2198
8610000US04068,23,234,2382,10724
8610000US04069,33,81,494,2671
8610000US04070,45,234,2433,9959
8610000US04071,135,705,6153,30160
8610000US04072,592,6998,63710,276130
8610000US04073,434,5972,49167,206343
8610000US04074,821,13742,152427,658111
8610000US04076,33,111,659,3290
8610000US04077,8,36,345,2236
8610000US04078,18,76,679,2983
8610000US04079,107,244,1833,10664
8610000US04082,2,a,D,D
8610000US04083,100,833,5555,24254
8610000US04084,139,1733,10166,44723
8610000US04085,15,41,217,1178
8610000US04086,273,3303,24824,103376
8610000US04087,50,309,1910,8495
8610000US04088,20,52,309,1975
8610000US04090,333,2416,17772,90760
8610000US04091,12,51,286,1358
8610000US04092,620,12706,211229,739098
8610000US04093,140,763,5286,25503
8610000US04094,13,280,2822,11250
8610000US04095,24,73,668,2925
8610000US04096,345,3619,44779,211503
8610000US04097,96,303,2262,11919
8610000US04098,14,353,5743,23209
8610000US04101,1979,29466,326803,1414970
8610000US04102,595,19374,280631,1129439
8610000US04103,1014,14619,125127,544471
8610000US04104,60,1307,25358,88756
8610000US04105,469,5567,58263,243374
8610000US04106,1186,22600,265793,1009822
8610000US04107,183,858,6262,31651
8610000US04108,31,129,593,3683
8610000US04109,5,12,102,697
8610000US04110,41,655,8834,35229
8610000US04112,51,1311,25360,104068
8610000US04116,13,43,552,2278
8610000US04122,5,126,916,3880
8610000US04210,831,16318,127022,561996
8610000US04211,16,319,3711,13421
8610000US04212,15,337,3486,19626
8610000US04216,19,70,489,2328
8610000US04217,142,1153,8279,33422
8610000US04219,16,57,273,1189
8610000US04220,31,190,1375,6905
8610000US04221,6,123,675,2996
8610000US04222,69,179,1170,5194
8610000US04224,34,323,3022,13404
8610000US04225,2,b,D,D
8610000US04226,1,a,D,D
8610000US04227,1,a,D,D
8610000US04228,1,a,D,D
8610000US04230,1,a,D,D
8610000US04231,7,37,126,606
8610000US04234,15,89,582,2641
8610000US04236,62,275,1937,8839
8610000US04237,3,a,D,D
8610000US04238,23,184,1551,6741
8610000US04239,81,1198,15745,63439
8610000US04240,964,20373,201323,843707
8610000US04241,21,493,4055,19426
8610000US04243,27,1892,25823,109158
8610000US04250,65,771,5675,25929
8610000US04252,88,567,3435,17592
8610000US04253,33,161,939,5162
8610000US04254,59,595,4377,18008
8610000US04255,15,134,524,1522
8610000US04256,57,508,3929,17318
8610000US04257,72,591,3681,15864
8610000US04258,38,152,1120,6578
8610000US04259,50,212,1359,7289
8610000US04260,134,1009,10749,42469
8610000US04261,21,1521,5169,13908
8610000US04262,3,b,D,D
8610000US04263,35,263,1708,7779
8610000US04265,17,251,2839,12875
8610000US04266,5,b,D,D
8610000US04267,1,a,D,D
8610000US04268,152,1935,17524,76705
8610000US04270,135,1630,11786,51715
8610000US04271,5,5,57,333
8610000US04274,94,818,9258,41314
8610000US04275,6,12,50,247
8610000US04276,135,2365,26418,102654
8610000US04280,96,548,3296,16532
8610000US04281,148,1688,14572,64409
8610000US04282,120,761,4664,21363
8610000US04284,25,49,318,2819
8610000US04285,7,11,82,785
8610000US04286,3,a,D,D
8610000US04287,39,180,1766,7281
8610000US04288,3,b,D,D
8610000US04289,31,247,1778,7391
8610000US04290,23,77,456,1847
8610000US04291,3,6,34,156
8610000US04292,7,41,414,1885
8610000US04294,70,1182,7629,28292
8610000US04330,986,19084,180911,765042
8610000US04332,23,522,5590,24813
8610000US04333,12,61,563,2328
8610000US04338,7,606,8302,34358
8610000US04341,6,60,552,2180
8610000US04342,19,28,184,745
8610000US04343,5,7,21,173
8610000US04344,81,1011,4765,21200
8610000US04345,205,2548,22790,97941
8610000US04346,24,183,1125,5533
8610000US04347,106,1020,9179,39495
8610000US04348,51,301,2626,10828
8610000US04349,21,200,1830,8801
8610000US04350,38,136,764,3782
8610000US04351,77,565,4865,21412
8610000US04352,26,115,675,4336
8610000US04353,32,154,878,4366
8610000US04354,13,23,163,770
8610000US04355,48,195,1697,8016
8610000US04357,64,639,3842,17581
8610000US04358,85,572,3875,17467
8610000US04359,4,19,68,329
8610000US04360,12,27,127,743
8610000US04363,25,156,1031,4642
8610000US04364,144,1618,11814,51642
8610000US04401,1797,34238,309857,1323454
8610000US04402,52,1678,19664,80455
8610000US04406,13,20,104,516
8610000US04408,2,a,D,D
8610000US04410,13,81,495,2074
8610000US04411,24,65,416,1913
8610000US04412,368,5599,50457,221037
8610000US04413,3,9,102,398
8610000US04414,14,62,413,1656
8610000US04415,3,8,73,295
8610000US04416,113,1287,13957,59481
8610000US04417,5,6,15,92
8610000US04418,23,126,1025,4177
8610000US04419,50,143,736,4104
8610000US04420,7,76,698,2757
8610000US04421,32,96,457,2740
8610000US04422,22,116,718,3289
8610000US04424,39,181,1063,4338
8610000US04426,151,2310,18260,75684
8610000US04427,47,290,1593,6800
8610000US04428,49,292,1637,7739
8610000US04429,95,464,3134,15119
8610000US04430,29,210,1138,4492
8610000US04431,4,17,104,429
8610000US04434,14,89,792,3920
8610000US04435,7,32,184,907
8610000US04438,19,36,213,1006
8610000US04441,90,464,3560,14996
8610000US04442,16,53,513,1888
8610000US04443,51,890,6669,28906
8610000US04444,200,1731,18026,79282
8610000US04448,26,159,838,3420
8610000US04449,14,75,315,1646
8610000US04450,12,33,201,1128
8610000US04451,3,b,D,D
8610000US04453,8,16,77,384
8610000US04455,19,172,1118,4685
8610000US04456,41,119,690,3788
8610000US04457,212,2402,22544,88079
8610000US04459,11,30,120,523
8610000US04460,31,198,1385,5172
8610000US04461,35,263,2247,9488
8610000US04462,122,1174,10060,40731
8610000US04463,45,435,3156,14334
8610000US04464,14,55,158,800
8610000US04468,172,2246,17838,75284
8610000US04469,17,109,1228,5365
8610000US04471,10,38,306,1148
8610000US04472,36,300,1220,7222
8610000US04473,132,1735,9271,39906
8610000US04474,62,292,2851,11986
8610000US04475,5,20,129,554
8610000US04476,18,73,472,1735
8610000US04478,14,92,446,1746
8610000US04479,19,98,820,4046
8610000US04481,14,155,710,2823
8610000US04485,5,6,31,237
8610000US04487,10,26,202,745
8610000US04488,14,52,402,1775
8610000US04489,8,275,4302,28530
8610000US04490,2,a,D,D
8610000US04491,1,a,D,D
8610000US04492,2,a,D,D
8610000US04493,37,163,1288,4990
8610000US04495,8,73,583,4300
8610000US04496,55,285,1996,11736
8610000US04497,3,a,D,D
8610000US04530,339,8543,108274,469104
8610000US04535,14,43,241,945
8610000US04537,88,369,3093,15701
8610000US04538,201,1015,8033,50246
8610000US04539,38,101,723,3780
8610000US04543,189,2348,17738,75035
8610000US04544,42,301,5061,17614
8610000US04547,46,144,901,4057
8610000US04548,30,100,855,4413
8610000US04549,1,a,D,D
8610000US04551,21,64,440,2430
8610000US04553,81,684,5076,22887
8610000US04554,47,89,639,4409
8610000US04555,46,237,1924,9578
8610000US04556,50,195,1445,6460
8610000US04558,14,55,232,1179
8610000US04562,53,98,685,5195
8610000US04563,27,67,428,2416
8610000US04564,22,159,1457,6814
8610000US04565,3,10,76,802
8610000US04568,17,43,265,1578
8610000US04570,2,a,D,D
8610000US04571,8,31,185,843
8610000US04572,156,741,4736,22102
8610000US04573,19,37,266,1410
8610000US04574,28,78,500,3336
8610000US04575,6,13,151,1008
8610000US04576,30,86,787,4717
8610000US04578,159,1100,8307,37196
8610000US04579,61,497,6682,28038
8610000US04605,606,6188,49015,220822
8610000US04606,23,88,438,2012
8610000US04607,21,91,781,4541
8610000US04609,369,3744,37737,188353
8610000US04611,20,74,403,2547
8610000US04612,22,56,431,3411
8610000US04613,8,24,65,588
8610000US04614,140,1223,10430,41254
8610000US04616,35,184,1521,7003
8610000US04617,24,65,604,3847
8610000US04619,139,1637,11645,50734
8610000US04622,27,234,1853,9389
8610000US04623,32,177,996,5328
8610000US04624,8,6,30,467
8610000US04625,9,24,172,818
8610000US04626,12,31,166,752
8610000US04627,64,261,1612,8900
8610000US04628,15,17,244,1045
8610000US04629,3,11,37,192
8610000US04630,28,262,1961,8963
8610000US04631,46,268,2702,9961
8610000US04634,26,157,865,3778
8610000US04635,2,a,D,D
8610000US04637,1,a,D,D
8610000US04640,65,371,2984,15015
8610000US04642,5,33,315,1511
8610000US04643,27,108,726,5171
8610000US04644,9,56,474,2402
8610000US04645,5,21,54,383
8610000US04646,18,14,102,884
8610000US04648,12,83,1045,3192
8610000US04649,45,223,1243,6263
8610000US04650,5,9,58,280
8610000US04652,29,137,949,4255
8610000US04653,19,42,358,2006
8610000US04654,124,1442,13496,59271
8610000US04655,16,200,1337,6719
8610000US04657,4,5,6,75
8610000US04658,57,382,2209,10564
8610000US04660,57,212,1842,8864
8610000US04662,69,242,1940,11564
8610000US04664,18,30,193,1290
8610000US04666,27,65,405,1883
8610000US04667,18,116,621,2687
8610000US04668,22,150,1007,4267
8610000US04669,15,23,360,3791
8610000US04671,3,b,D,D
8610000US04672,5,b,D,D
8610000US04673,3,19,103,536
8610000US04674,17,56,424,2113
8610000US04675,23,67,586,4870
8610000US04676,25,69,473,2505
8610000US04677,5,36,219,1662
8610000US04679,152,716,5316,28477
